,Population,Age,Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,timely_responses,timely_fixes,timely_replacements,reliability,options,respectful_response,courteous_exchange,evidence_of_active_listening,Churn,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Tenure
6660,1.75654642248653,-0.8734435208937832,-0.5065919164222484,-1.075934875751147,-0.6726758560913125,-0.0052879506427475865,1.0175876473118841,2.519179341088539,0,1,0,1,0,0,1,0,0,0,0,1,-1.343098379813124,0.8545915638097029,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.8528421931806152
1307,-0.5939284956895599,-0.5835582918158394,0.8906460621258305,-0.3799363170593034,-0.588724893242189,-1.3272756113296431,0.005867974104602262,0.9466579047036832,0,1,1,1,0,1,1,0,0,0,0,1,-0.8187109914101514,-1.3649950332209293,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-1.4540408110282002,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,-1.2632122837704367
9429,-0.48770604272204776,1.2523814923444712,0.8906460621258305,2.875615867755964,-0.19819013659224619,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,1,1,1,1,1,1,1,0,0,1,0,1.0446715089317231,1.2302528466088587,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-2.4347682959991337,1.4706742426431563,-2.4162725063759347,-0.4954056262379492,-0.4818284474094517,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.2656172154408478
998,1.4492427180436622,0.5759826244959356,2.2878840406739096,0.7157819903294359,-0.13346770846672312,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,0,0,1,1,0,1,-0.5280857047971815,-1.2010379659283184,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-1.4677424785204796,-0.4818284474094517,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1.1184371271109246
7432,-0.46040555578845366,-0.8251293160474592,-0.04084592357288879,0.1983155808328836,0.2041156918743611,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,1,1,0,0,0,1,-1.3420108397523594,0.310481394319364,-0.47294840851206826,1.4449218825567476,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,1.453943336936338,0.47693122604458105,1.462596279828045,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.40493559544792185
2834,0.11186531117741882,1.6388951311150628,-0.04084592357288879,-0.25817986945352905,-2.5332770539458123,0.6557058797007002,0.005867974104602262,0.9466579047036832,0,1,1,1,1,1,0,1,0,1,0,1,0.2878484217203524,-0.903139606228059,-0.47294840851206826,-0.48821328709573447,-2.4194358483304526,1.4647605064018812,-1.45681744863776,0.48638937610826977,0.47693122604458105,-0.4818284474094517,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.8405864257242425
9178,-0.39984559238753675,-0.7285009063548112,2.7536300335232693,0.9232607078496035,1.6175576292227065,-0.9967786961579193,0.005867974104602262,0.9466579047036832,0,0,0,1,0,0,0,0,1,1,0,1,-0.993841992076267,0.710348282063048,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-2.4262531746469485,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.5634452067580835
5880,-0.07612002143892845,1.7355235408077105,0.8906460621258305,-0.07638761854172173,1.36612530737978,0.986202794872424,0.005867974104602262,0.9466579047036832,0,1,0,1,0,1,1,0,0,0,0,1,-0.8187107818199896,1.2509144322017565,1.4543067198989672,1.4449218825567476,1.4718964368813727,-0.48500389479862627,-0.48098688487745467,2.421497297764406,2.4216049306096417,0.4903839162092966,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1.4098202798421913
1237,-0.5728641605935888,0.5276684196496116,-0.5065919164222484,1.3675902656649201,-1.8583513874219066,-1.657772526501367,0.005867974104602262,-0.6258635316811727,0,1,0,1,1,0,1,0,1,1,0,1,0.28701690768588417,-0.3915705606996591,1.4543067198989672,0.4783542977305066,0.4990633655784165,0.4898783058016274,0.4948436788828508,0.48638937610826977,1.4492680783271112,1.462596279828045,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,-0.5074385666052096
2151,-0.5827034223818385,-0.10041624335259981,-0.5065919164222484,0.11013218768204758,-0.33906959234396256,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,0,0,0,1,0,0,0,1,0,0,0,1,-1.1095869944319905,-1.2387751412362635,0.49067915569344955,-0.48821328709573447,1.4718964368813727,-1.45988609539888,0.4948436788828508,-1.4487185455478664,1.4492680783271112,-0.4818284474094517,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-1.0773359700090066
7919,0.19439038716196347,1.349009902037119,-0.5065919164222484,1.7555253477522725,-1.2813871797125,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,0,0,0,1,0,0,1,0,0,0,0,1,-0.877342465138771,0.646840548003659,1.4543067198989672,2.4114894673829887,1.4718964368813727,-1.45988609539888,-1.45681744863776,1.453943336936338,0.47693122604458105,1.462596279828045,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.9037692493211797
9695,0.35105637943824847,-0.8734435208937832,0.4249000692764709,-0.5019268196126359,-0.4174453177457196,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,1,1,0,1,0,0,1,0,0,1,1,1,1.3385891076665468,0.2893441434067089,0.49067915569344955,-1.4547808719219755,-1.446602777027496,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.21239645412492805
7189,-0.48763675214607416,0.28609739541799184,-0.5065919164222484,-0.8949735199031706,-0.7316559114658696,1.6471966252158718,2.0293073205191656,-0.6258635316811727,0,1,0,1,0,0,1,0,0,1,0,1,-0.29552017652756857,0.21328565430446525,0.49067915569344955,1.4449218825567476,1.4718964368813727,0.4898783058016274,-0.48098688487745467,1.453943336936338,0.47693122604458105,-1.4540408110282002,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.34281979019166914
8303,-0.6268415192770147,-1.3565855693570228,-0.04084592357288879,0.05889082171615081,-0.8730683205373441,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,1,1,1,1,0,0,0,1,1,1,0.8740255281337597,1.255234241953831,1.4543067198989672,2.4114894673829887,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,1.462596279828045,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1.1611195555403626
6578,-0.5752893307526644,-0.6801867015084874,-0.5065919164222484,0.2731546503145405,0.22801122186681028,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,0,1,1,1,1,1,0,0,0,1,0,0,-0.0037823154734204236,1.0919946560553826,0.49067915569344955,0.4783542977305066,1.4718964368813727,-2.4347682959991337,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-2.4262531746469485,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.1525531754078813
5091,-0.5998874852232885,0.6242968293422596,0.4249000692764709,-0.812864916527589,0.49205498008460097,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,0,0,0,1,1,0,0,0,0,1,0,0,-0.8187154393791365,0.9793038298413715,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1.086046206860019
2186,0.13888863580711858,-1.6464707984349665,0.8906460621258305,0.9204726169439966,0.5703413198728298,1.316699710044148,-1.0058516991026796,-0.6258635316811727,0,0,0,1,1,0,1,0,1,0,1,1,0.519962539357463,-0.4155875262888679,-2.4002035369231036,-1.4547808719219755,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,-1.4540408110282002,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-0.6419701503961788
1134,0.7514866179896199,-0.5835582918158394,1.3563920549751902,-1.0382406810756466,-1.3335621147723364,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,0,1,0,0,0,0,0,-0.5861164931226452,-0.5054946295355093,-2.4002035369231036,-1.4547808719219755,-0.4737697057245398,0.4898783058016274,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.5998895036099214
5004,-0.5752200401766908,1.2523814923444712,0.4249000692764709,0.3274440500293169,0.11862137685989071,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1,0,0,1,1,0,1,0,1,0,0,0,0.1709506734758098,0.7084132029424896,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,1.4647605064018812,-2.4326480123980656,0.48638937610826977,2.4216049306096417,-0.4818284474094517,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.8992215153980379
7974,-0.6755527941864479,0.28609739541799184,-0.9723379092716081,0.852319717130912,0.5090449673777843,-0.9967786961579193,0.005867974104602262,0.9466579047036832,0,0,0,1,1,0,1,0,0,1,0,1,0.46146126769479134,0.3697101705344589,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.459869195720026
1303,-0.0470872701059946,-1.1633287499717269,-0.5065919164222484,0.08935413702694431,-0.016359307864040402,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,1,0,0,0,1,0,1,1,1,0,1,-0.17782270208973414,-0.37322155534469825,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.3267464877202614
8468,-0.6120133360186667,1.1557530826518232,-0.04084592357288879,0.7973877301964764,-2.2163506161334245,1.6471966252158718,1.0175876473118841,-0.6258635316811727,0,1,1,1,0,0,1,0,1,1,0,1,-0.4699643968097011,1.130174605884018,1.4543067198989672,2.4114894673829887,1.4718964368813727,1.4647605064018812,0.4948436788828508,1.453943336936338,1.4492680783271112,0.4903839162092966,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0660482796759945
1627,-0.5346157626561676,-0.4869298821231915,-0.04084592357288879,-1.271613322998601,1.3373711887603903,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,1,0,0,1,0,1,0,0,0,0,0,1,-2.098888723147091,-1.2634670190206427,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,0.4903839162092966,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.0859862207552538
9281,-0.525122953747786,-0.3419872675842196,-0.9723379092716081,-0.09721460795858729,2.137224079962735,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,0,1,0,0,1,0,0,-0.0042946469795620106,1.4885897928552523,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,1.462596279828045,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.3778337318379092
1522,-0.4537536604949891,-0.6318724966621634,0.8906460621258305,0.4595882817621635,0.6867572571842685,0.3252089645289763,1.0175876473118841,-0.6258635316811727,0,0,0,1,1,0,0,1,0,1,0,0,-0.236539013258212,-1.0315327573320816,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,1.4647605064018812,-1.45681744863776,-1.4487185455478664,-0.4954056262379492,-2.4262531746469485,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-1.2040464809608025
9810,0.24012216730453226,0.2377831905716679,-0.9723379092716081,-0.2517401667373095,0.1938262652343833,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,0,0,0,1,1,0,1,0.22889536682044626,0.6269420413050567,0.49067915569344955,1.4449218825567476,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.7591830785194916
358,0.9283854584501929,0.7209252390349075,3.6851220192219887,0.3668237949559431,-1.1172972036419333,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,0,0,1,1,0,0,0,1,0,1,0,-0.003914007958294369,-1.0125268453006901,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.2117568050765206
138,-0.5547793202644821,1.0591246729591752,0.8906460621258305,1.235237512251522,-1.1607263885020154,-0.6662817809861953,2.0293073205191656,0.9466579047036832,0,0,0,0,1,1,0,1,0,1,1,1,1.921957542899898,-0.6710779339882312,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-1.4677424785204796,1.462596279828045,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.7520712069535079
299,-0.6432633857827553,0.7209252390349075,-0.04084592357288879,0.10455671512825027,-1.0038753695178257,-1.3272756113296431,-1.0058516991026796,0.9466579047036832,1,0,1,1,0,0,0,1,0,1,1,1,1.1063444153587574,-1.0190334661103204,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,-1.45988609539888,-0.48098688487745467,1.453943336936338,0.47693122604458105,-0.4818284474094517,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.0172701088597478
1556,-0.6179030349764217,1.0591246729591752,0.4249000692764709,-0.936851624080624,0.12938814283827707,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,0,1,1,0,1,0,1,-0.0032073165089594327,-0.9204930586126114,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-0.8774101352714738
5099,0.09287969336065541,1.4939525165760907,0.4249000692764709,3.1679079418108413,0.9309753064836691,-0.9967786961579193,0.005867974104602262,0.9466579047036832,0,1,0,1,1,1,1,1,0,0,0,1,-0.2358545150782102,1.2835572990094886,1.4543067198989672,2.4114894673829887,1.4718964368813727,0.4898783058016274,0.4948436788828508,0.48638937610826977,1.4492680783271112,0.4903839162092966,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.2240049773066852
382,-0.5319134301931976,-1.6947850032812906,-0.9723379092716081,1.822050501793704,0.028297284957216052,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,0,1,1,0,1,1,1,0,1,1,0,1.6888525295543177,-0.5508315444785251,-0.47294840851206826,-1.4547808719219755,0.4990633655784165,0.4898783058016274,1.4706742426431563,-1.4487185455478664,-2.4400793308030098,0.4903839162092966,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.6703858441973053
8312,-0.571478349074117,0.9624962632665273,-0.9723379092716081,-1.0587960249018615,-0.30527847006888503,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,0,1,1,0,1,0,0,0,1,1,0,0.8733431957187622,0.6484602799954688,0.49067915569344955,1.4449218825567476,0.4990633655784165,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.6833991109583513
6948,-0.6626647470553603,1.397324106883443,-0.04084592357288879,2.2234501266823905,-0.17859889353093553,1.6471966252158718,2.0293073205191656,-0.6258635316811727,0,1,0,1,0,0,0,1,1,1,0,0,-0.7022089261029201,1.190824607381476,1.4543067198989672,1.4449218825567476,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,1.4492680783271112,1.462596279828045,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1.1388676163661569
4857,-0.39686609762067243,-1.5498423887423185,-0.5065919164222484,-0.1429546187707469,0.7014760635692648,0.6557058797007002,1.0175876473118841,0.9466579047036832,0,1,0,1,1,1,1,1,0,1,0,1,0.8117260169869184,-1.0662422545583397,0.49067915569344955,0.4783542977305066,0.4990633655784165,-1.45988609539888,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,1.462596279828045,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-1.1124208768439527
3180,-0.6580915690411034,1.5905809262687387,-0.04084592357288879,1.4444017800228153,1.0585111031090997,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,0,0,0,1,1,0,1,1,0,1,0,0,-0.0032071069187976967,-1.0167650619829462,0.49067915569344955,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.9653720088480262
1439,-0.6290588177081695,1.0591246729591752,-0.9723379092716081,0.8574699898633125,-2.271254117949836,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,1,0,0,1,0,0,0,0,1,0,0,1,-1.1099082961497284,-1.3769076445245985,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-1.0908432044427065
7269,-0.6490837941645369,1.5422667214224148,0.4249000692764709,-0.41249406952203216,0.7158852932989265,0.3252089645289763,0.005867974104602262,-0.6258635316811727,1,1,1,1,1,1,0,0,1,0,1,1,-0.23582656972333013,1.2607412785565024,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1.3623627381308083
5673,-0.6081330637641457,1.6872093359613867,0.4249000692764709,-0.4064707009094989,0.05139734683613118,-0.9967786961579193,-1.0058516991026796,0.9466579047036832,0,1,1,1,1,1,1,1,0,0,0,0,-0.2358545150782102,1.2730885378399757,-0.47294840851206826,-1.4547808719219755,0.4990633655784165,1.4647605064018812,-1.45681744863776,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1.219499600655842
946,-0.14173819688591732,-0.4869298821231915,-0.9723379092716081,0.2738635531026743,1.0666870707640694,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,1,1,0,0,0,0,1,1,0,1,-1.284386679628202,-1.175619685310731,0.49067915569344955,1.4449218825567476,0.4990633655784165,-1.45988609539888,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.0266304846841985
2390,-0.5474345192112816,-0.7768151112011352,-0.04084592357288879,-1.1134889920868214,-0.20163114667694135,0.3252089645289763,2.0293073205191656,-0.6258635316811727,1,1,0,1,1,0,1,0,1,0,0,1,0.1709506734758098,-1.3280937627956508,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-1.2041236906287662
5498,-0.5804168333747101,1.204067287498147,0.8906460621258305,-0.9521056233446511,1.0607961488684676,0.6557058797007002,-1.0058516991026796,0.9466579047036832,0,0,0,1,0,0,0,0,1,1,1,1,1.1060232067922025,1.3231297136342237,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.3690268229091602
7073,0.5425755314292487,1.4456383117297669,0.4249000692764709,1.0243263434625458,0.02325432002038587,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0,0,0,0,1,0,0,-1.5756968836014962,0.48934063158057656,0.49067915569344955,1.4449218825567476,-0.4737697057245398,0.4898783058016274,-1.45681744863776,-0.48116458471979834,0.47693122604458105,1.462596279828045,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.6508101063936063
9230,-0.10605355025951894,-0.19704465304524774,0.4249000692764709,0.3511233181480138,-0.5922950030357101,0.986202794872424,1.0175876473118841,-0.6258635316811727,1,0,1,1,1,1,0,1,1,1,1,1,1.456967959719754,0.7133810986098968,0.49067915569344955,1.4449218825567476,0.4990633655784165,1.4647605064018812,-1.45681744863776,1.453943336936338,1.4492680783271112,0.4903839162092966,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.6171455296644189
2721,-0.569468922370883,1.397324106883443,-0.9723379092716081,-0.7223491303614671,0.9896707392467287,1.316699710044148,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,0,0,0,1,0,0,1,-1.1099083660131157,-1.1548305568208284,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-1.45681744863776,-0.48116458471979834,-0.4954056262379492,1.462596279828045,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.8562658020834558
1932,-0.35002566826252623,-0.10041624335259981,-0.04084592357288879,-0.2605597827157434,1.4112338681387218,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,1,1,1,1,1,0,0,1,0,1,0,1,0.22921690141614137,-0.9655428327268031,0.49067915569344955,-0.48821328709573447,1.4718964368813727,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.9232928309514616
7423,-0.5754279119046116,0.4793542148032877,-0.5065919164222484,-0.06746019543592785,1.9275072846739174,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0,1,0,0,0,1,1,-0.5283305992571172,0.7635656132592772,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,1.4647605064018812,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-2.4262531746469485,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.7297050643291138
